UniqueID,TOWNNAME,STATE,Ecoregion,LATITUDE,LONGITUDE,Area_SqKM,ForestCovr,ForestArea,FIA_Plots,FIA_PltDns,FIA_FPlDns,Trees_FIA,Trees_Wit,WT_TreeDns,WT_FTrDns,WT_Method,WT_Year,WT_QualThr,FIA_QualTh,Min_Thrshd,PwrAnal,ag_decline,canopy_cov,clay,drain_clas,elevation,forest_cov,peak_ag,peak_ag_yr,ph_soil,precip,sand,temp_gdd,ruggedness,ASHS_WT,BASSWD_WT,BEECH_WT,BIRCHS_WT,BLKGUM_WT,CEDARS_WT,CHERRY_WT,CHSNUT_WT,CYPRES_WT,ELMS_WT,FIRS_WT,HEMLCK_WT,HICKRY_WT,HORNBM_WT,MAGNOL_WT,MAPLES_WT,OAKS_WT,PINES_WT,POPLAR_WT,SPRUCE_WT,SYCMOR_WT,TAMRAC_WT,TULIP_WT,WALNUT_WT,OTHER_WT,ASHS_FIA,BASSWD_FIA,BEECH_FIA,BIRCHS_FIA,BLKGUM_FIA,CEDARS_FIA,CHERRY_FIA,CHSNUT_FIA,CYPRES_FIA,ELMS_FIA,FIRS_FIA,HEMLCK_FIA,HICKRY_FIA,HORNBM_FIA,MAGNOL_FIA,MAPLES_FIA,OAKS_FIA,PINES_FIA,POPLAR_FIA,SPRUCE_FIA,SYCMOR_FIA,TAMRAC_FIA,TULIP_FIA,WALNUT_FIA,OTHER_FIA,ASHS_CH,BASSWD_CH,BEECH_CH,BIRCHS_CH,BLKGUM_CH,CEDARS_CH,CHERRY_CH,CHSNUT_CH,CYPRES_CH,ELMS_CH,FIRS_CH,HEMLCK_CH,HICKRY_CH,HORNBM_CH,MAGNOL_CH,MAPLES_CH,OAKS_CH,PINES_CH,POPLAR_CH,SPRUCE_CH,SYCMOR_CH,TAMRAC_CH,TULIP_CH,WALNUT_CH,OTHER_CH,SorDist,EucDist,Shan_wt,Shan_fia,Shan_dif,Simp_wt,Simp_fia,Simp_dif,tempdiff,tempdiff_i,N_khy_1850_i,N_khy_2000_i,N_to_1984_i,N_to_2000_i,N_khy_1850,N_khy_2000,N_to_1984,N_to_2000,envPCA1,envPCA2
27,UNDERHILL,VT,ADIRON,44.5533,-72.9167,101.7047854,0.855747193,87.03358458,3,0.029497137,0.034469452,102,246,2.418765243,2.826495096,lotting/PLS section,0,0.95,0.9,0.9,WT,-0.00377865,73.3656,7.27006,well drained,345.68,0.855747,0.661709,1880,5.76782,120.911,69.7237,2628.52,92.9049,0.02439,0.004065,0.573171,0.04065,0,0,0,0,0,0.012195,0,0.056911,0,0,0,0.121951,0,0,0,0.158537,0,0,0,0,0.00813,0.01754386,0,0.081646424,0.147773279,0,0,0.012820513,0,0,0,0,0.131578947,0,0,0,0.591093117,0,0,0.00877193,0.00877193,0,0,0,0,0,-0.00684614,-0.004065,-0.491524576,0.107123279,0,0,0.012820513,0,0,-0.012195,0,0.074667947,0,0,0,0.469142117,0,0,0.00877193,-0.14976507,0,0,0,0,-0.00813,0.672525787,0.708301159,3.922507,3.577384,-0.345122673,2.672021,2.526317,-0.145704751,2.469186459,2.435633015,4.708251627,10.57479707,799.7181187,960.6364107,4.710369,10.36256,788.209183,946.455609,-0.219527756,-0.025238994
29,LYNDON,VT,ADIRON,44.54,-72.007,104.3380045,0.653897577,68.22636834,2,0.019168471,0.029314179,108,72,0.690064951,1.055310458,lotting/PLS section,1789,0.95,0.85,0.85,N,-0.00423281,48.8747,6.92425,somewhat excessively drained,308.633,0.653898,0.576754,1880,5.32728,101.375,55.7446,2592.03,61.8284,0.041667,0.055556,0.263889,0.138889,0,0.013889,0,0,0,0,0.111111,0.125,0,0,0,0.208333,0,0,0,0.041667,0,0,0,0,0,0.015625,0,0.037828947,0.035361842,0,0,0,0,0,0,0.149671053,0.415296053,0,0,0,0.291118421,0,0,0.019736842,0.035361842,0,0,0,0,0,-0.026042,-0.055556,-0.226060053,-0.103527158,0,-0.013889,0,0,0,0,0.038560053,0.290296053,0,0,0,0.082785421,0,0,0.019736842,-0.006305158,0,0,0,0,0,0.431378653,0.398522244,6.968596,4.532016,-2.436579729,5.986142,3.5188,-2.467342119,2.349601515,2.382907947,4.650252567,10.09361255,778.6528267,932.6536178,4.710369,10.36256,788.209183,946.455609,-0.168686659,-0.090781043
31,Surry,ME,LAUREN,44.5,-68.54,102.4251522,0.802713556,82.21805818,3,0.029289681,0.036488334,139,100,0.976322689,1.216277813,deeds,1798,0.95,0.9,0.9,WT,-0.00405191,68.3435,13.9914,well drained,57.6042,0.802714,0.129659,1880,5.19819,119.468,48.6007,2942.02,24.8049,0,0,0.07,0.13,0,0.01,0,0,0,0,0.09,0.04,0,0,0,0.09,0.07,0.14,0.01,0.35,0,0,0,0,0,0,0,0,0.116908213,0,0,0.02173913,0,0,0,0.257789855,0,0,0,0,0.267391304,0,0.146296296,0.006944444,0.182930757,0,0,0,0,0,0,0,-0.07,-0.013091787,0,-0.01,0.02173913,0,0,0,0.167789855,-0.04,0,0,0,0.177391304,-0.07,0.006296296,-0.003055556,-0.167069243,0,0,0,0,0,0.373216586,0.315794564,6.920633,5.273894,-1.646739859,5.353319,4.830723,-0.522595631,2.843512454,2.7685429,2.848974652,7.191187558,541.8398489,654.1720285,2.268588,6.283577,462.70018,562.483117,-0.063645912,-0.457057966
32,ELMORE,VT,ADIRON,44.4967,-72.5133,102.7860859,0.915451027,94.09562788,2,0.019457887,0.021254973,81,448,4.358566592,4.76111388,lotting/PLS section,1800,0.95,0.85,0.85,WT,-0.0032586,79.7335,6.2186,somewhat excessively drained,433.407,0.915451,0.44731,1880,4.94199,115.386,67.946,2501.5,85.2601,0.006696,0.008929,0.236607,0.194196,0,0,0,0,0,0,0.044643,0.102679,0,0.002232,0,0.102679,0,0,0.002232,0.28125,0,0.017857,0,0,0,0,0,0.04,0.09,0,0,0.01,0,0,0,0,0.08,0,0,0,0.486451613,0,0.177419355,0,0.116129032,0,0,0,0,0,-0.006696,-0.008929,-0.196607,-0.104196,0,0,0.01,0,0,0,-0.044643,-0.022679,0,-0.002232,0,0.383772613,0,0.177419355,-0.002232,-0.165120968,0,-0.017857,0,0,0,0.571191968,0.508523188,6.031992,4.485986,-1.54600641,5.093494,3.357972,-1.735521896,2.349601515,2.387069437,4.760869089,10.40193717,794.0425199,952.9365543,4.710369,10.36256,788.209183,946.455609,-0.270324832,0.200223966
33,MANSFIELD,VT,ADIRON,44.4933,-72.8017,104.7661092,0.940973833,98.58216738,2,0.019090143,0.020287645,45,193,1.842198793,1.957757728,sundry surveys,1804,0.95,0.85,0.85,WT,-0.00341876,82.8035,7.13371,somewhat excessively drained,578.221,0.940974,0.513969,1880,5.26725,147.458,69.9507,2350.69,190.397,0.015544,0.010363,0.502591,0.103627,0,0,0,0,0,0.041451,0,0.093264,0,0.005181,0,0.108808,0,0,0,0.11399,0,0,0,0.005181,0,0,0,0.150809717,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0.822874494,0,0,0,0,0,0,0,0,0,-0.015544,-0.010363,-0.351781283,-0.077311211,0,0,0,0,0,-0.041451,0,-0.093264,0,-0.005181,0,0.714066494,0,0,0,-0.11399,0,0,0,-0.005181,0,0.714066494,0.81451263,4.900828,1.718478,-3.182349768,3.344613,1.427432,-1.917180866,2.349601515,2.422264829,4.799712605,10.57525312,805.8335791,967.0474162,4.710369,10.36256,788.209183,946.455609,-0.163315584,0.630444942
34,Knox,ME,LAUREN,44.518,-69.215,76.68486427,0.798640754,61.24365779,3,0.039121149,0.048984664,148,76,0.991069108,1.240944822,lotting/PLS section,1811,0.95,0.9,0.9,N,-0.00448929,65.5175,6.9269,well drained,170.574,0.798641,0.500148,1880,4.8,115.286,69.5236,3015.64,45.0223,0.026316,0,0.289474,0.078947,0,0.013158,0,0,0,0.013158,0.026316,0.276316,0,0,0,0.118421,0,0.065789,0,0.092105,0,0,0,0,0,0.146723647,0.032051282,0,0.145333062,0,0.00617284,0.024691358,0,0,0.025641026,0.161511328,0.163851581,0,0.006410256,0,0.130647131,0.023809524,0.055555556,0.030864198,0.046737213,0,0,0,0,0,0.120407647,0.032051282,-0.289474,0.066386062,0,-0.00698516,0.024691358,0,0,0.012483026,0.135195328,-0.112464419,0,0.006410256,0,0.012226131,0.023809524,-0.010233444,0.030864198,-0.045367787,0,0,0,0,0,0.464524811,0.373283963,6.497789,9.758094,3.260304377,5.129659,8.209147,3.07948841,2.721093401,2.777543266,3.342166786,7.875370015,599.8819874,721.7484072,4.019159,8.788445,674.138713,809.062728,-0.384698613,-0.128854689
35,Franklin,NY,ADIRON,44.4783,-74.0133,305.1503234,0.905929716,276.4447459,10,0.032770734,0.036173594,413,387,1.268227396,1.399918087,lotting/PLS section,1813,0.95,0.9,0.9,N,-0.00165194,90.1921,3.87572,somewhat excessively drained,519.427,0.90593,0.236806,1879.99,5.01938,106.584,68.3357,2575.59,65.7704,0,0,0.258398,0.108527,0,0.015504,0.002584,0,0,0,0.111111,0.043928,0,0,0,0.080103,0,0.01292,0,0.348837,0,0.018088,0,0,0,0,0,0.080082119,0.063760378,0,0,0.018056175,0,0,0,0.384837453,0.018181818,0,0,0,0.266987536,0,0.016428676,0.004821791,0.131166874,0,0.01567718,0,0,0,0,0,-0.178315881,-0.044766622,0,-0.015504,0.015472175,0,0,0,0.273726453,-0.025746182,0,0,0,0.186884536,0,0.003508676,0.004821791,-0.217670126,0,-0.00241082,0,0,0,0.484413631,0.438425466,5.757289,5.301068,-0.456220746,4.511254,4.028019,-0.483235399,2.038198006,2.474423397,4.623545905,11.04002595,812.4926873,980.268757,4.032398,11.113148,770.02913,938.405309,-0.291187779,0.195846675
36,JERICHO,VT,ADIRON,44.478,-72.969,110.4309889,0.741642625,81.90032851,3,0.027166288,0.03662989,84,341,3.087901354,4.163597463,lotting/PLS section,1802,0.95,0.9,0.9,WT,-0.0037805,63.234,6.26918,well drained,248.18,0.741643,0.662472,1880,5.53035,107.016,63.2967,2826.53,81.9483,0.014663,0.017595,0.565982,0.058651,0,0,0,0,0,0.014663,0,0.064516,0,0.032258,0,0.146628,0,0.026393,0.005865,0.049853,0,0,0,0,0.002933,0,0.011904762,0.027777778,0.245039683,0,0,0.010416667,0,0,0,0,0.126488095,0,0.011904762,0,0.316468254,0.097222222,0.107638889,0.013888889,0.03125,0,0,0,0,0,-0.014663,-0.005690238,-0.538204222,0.186388683,0,0,0.010416667,0,0,-0.014663,0,0.061972095,0,-0.020353238,0,0.169840254,0.097222222,0.081245889,0.008023889,-0.018603,0,0,0,0,-0.002933,0.615109698,0.612003298,4.688823,6.404837,1.716014697,2.82133,5.010845,2.189514383,2.469186459,2.427689681,4.830344662,10.67969718,813.1605819,975.8235401,4.710369,10.36256,788.209183,946.455609,-0.246361128,-0.093330301
42,BOLTON,VT,ADIRON,44.4067,-72.8617,103.6908261,0.968076519,100.380654,3,0.028932164,0.029886237,99,153,1.475540371,1.52419808,lotting/PLS section,1801,0.95,0.9,0.9,N,-0.00386624,86.089,6.83677,somewhat excessively drained,536.305,0.968077,0.637802,1880,4.83665,136.15,66.7096,2403.55,208.753,0.013072,0,0.267973,0.150327,0,0,0.013072,0,0,0.006536,0.026144,0.026144,0,0.006536,0,0.117647,0.006536,0,0,0.307189,0,0,0,0.006536,0.052288,0.115897436,0.013333333,0.098070818,0.123760684,0,0,0.047619048,0,0,0,0,0,0,0,0,0.601318681,0,0,0,0,0,0,0,0,0,0.102825436,0.013333333,-0.169902182,-0.026566316,0,0,0.034547048,0,0,-0.006536,-0.026144,-0.026144,0,-0.006536,0,0.483671681,-0.006536,0,0,-0.307189,0,0,0,-0.006536,-0.052288,0.634377498,0.61163075,6.308178,3.471096,-2.837081422,4.825619,2.485112,-2.340506383,2.349601515,2.42134734,4.947055403,10.7000781,822.4790901,985.7440974,4.710369,10.36256,788.209183,946.455609,-0.192003842,0.756571989
43,Essex,NY,LAUREN,44.4067,-73.4517,128.4217076,0.831361693,106.7648882,4,0.031147382,0.037465501,113,270,2.102448294,2.5289213,lotting/PLS section,1811,0.95,0.9,0.9,WT,-0.00209973,83.7321,10.2292,somewhat excessively drained,208.841,0.831362,0.198793,1870,5.31012,92.0845,59.7301,3029.77,89.706,0.014815,0.018519,0.281481,0.040741,0,0.022222,0,0,0,0.014815,0,0.188889,0.011111,0,0,0.166667,0.037037,0.12963,0,0.07037,0,0,0,0,0.003704,0,0.016826923,0.240905646,0.012820513,0,0,0,0,0,0,0,0.057692308,0.078817734,0.05952381,0,0.214700171,0.18624479,0.088512063,0,0.032051282,0,0,0,0,0.011904762,-0.014815,-0.001692077,-0.040575354,-0.027920487,0,-0.022222,0,0,0,-0.014815,0,-0.131196692,0.067706734,0.05952381,0,0.048033171,0.14920779,-0.041117937,0,-0.038318718,0,0,0,0,0.008200762,0.332672599,0.237692724,7.601352,7.54743,-0.053922178,5.921054,6.197575,0.276520736,2.273060838,2.374148767,4.905266079,10.96418468,831.0251675,997.9625635,4.710369,10.36256,788.209183,946.455609,-0.161300442,-0.079914972
45,Sheepscot Great,ME,LAUREN,44.3937,-69.4416,113.3410893,0.821454095,93.10450197,3,0.026468777,0.032221858,111,116,1.023459371,1.245911825,lotting/PLS section,1803,0.95,0.9,0.9,WT,-0.00448804,73.0039,6.64462,somewhat excessively drained,137.259,0.821454,0.500383,1880,4.8287,114.871,63.5949,3000.71,41.7703,0.043103,0.008621,0.318966,0.155172,0,0,0.008621,0,0,0.008621,0,0.198276,0,0,0,0.112069,0,0.008621,0,0.12931,0,0,0,0,0.008621,0.017094017,0,0.025641026,0.061677062,0,0.009009009,0.008547009,0,0,0,0.11016731,0.181684982,0,0,0,0.192297792,0.036550837,0.251070851,0.097251097,0.009009009,0,0,0,0,0,-0.026008983,-0.008621,-0.293324974,-0.093494938,0,0.009009009,-7.40E-05,0,0,-0.008621,0.11016731,-0.016591018,0,0,0,0.080228792,0.036550837,0.242449851,0.097251097,-0.120300991,0,0,0,0,-0.008621,0.575657109,0.445710892,6.200531,7.578792,1.37826044,5.085408,6.213336,1.127928165,2.721093401,2.787654699,3.565576963,8.103427729,623.7142224,748.9199341,4.019159,8.788445,674.138713,809.062728,-0.351405291,-0.179708438
46,Jay Tract,NY,ADIRON,44.3933,-73.74,64.12070371,0.875391288,56.13070544,3,0.04678676,0.053446683,100,102,1.590749853,1.81718721,lotting/PLS section,1807,0.95,0.9,0.9,N,-0.00210011,85.1884,3.7406,well drained,307.393,0.875391,0.199032,1870.01,5.01777,94.0145,68.7786,2939.35,67.8034,0.039216,0.029412,0.215686,0.039216,0,0.009804,0,0,0,0.019608,0,0.009804,0,0.019608,0,0.156863,0.058824,0.215686,0.029412,0.156863,0,0,0,0,0,0,0,0.206196581,0.046474359,0,0,0.012820513,0,0,0,0.038461538,0,0,0.046474359,0,0.277777778,0.012820513,0.230769231,0.025641026,0.102564103,0,0,0,0,0,-0.039216,-0.029412,-0.009489419,0.007258359,0,-0.009804,0.012820513,0,0,-0.019608,0.038461538,-0.009804,0,0.026866359,0,0.120914778,-0.046003487,0.015083231,-0.003770974,-0.054298897,0,0,0,0,0,0.221405556,0.159419758,8.296404,6.485317,-1.811086819,6.60152,5.256613,-1.34490697,2.273060838,2.368051616,4.858483964,11.06902314,831.455885,999.9692479,4.710369,10.36256,788.209183,946.455609,-0.374772396,0.037441055
47,WATERBURY,VT,ADIRON,44.3854,-72.7443,101.4752977,0.773543237,78.49553027,3,0.029563845,0.038218737,109,185,1.823103792,2.356822094,sundry surveys,1799,0.95,0.9,0.9,WT,-0.00420889,67.3288,7.16435,somewhat excessively drained,292.422,0.773543,0.542409,1880,5.13444,111.813,60.2413,2735.44,106.594,0.010811,0.010811,0.302703,0.124324,0,0,0,0,0,0.032432,0,0.248649,0,0.027027,0,0.102703,0,0.016216,0,0.108108,0,0,0,0.016216,0,0.011494253,0,0.10878904,0.176999884,0,0,0.007575758,0,0,0,0,0.107105538,0,0.016835017,0,0.449436898,0.064814815,0.03030303,0.007575758,0.007575758,0,0,0,0.011494253,0,0.000683253,-0.010811,-0.19391396,0.052675884,0,0,0.007575758,0,0,-0.032432,0,-0.141543462,0,-0.010191983,0,0.346733898,0.064814815,0.01408703,0.007575758,-0.100532242,0,0,0,-0.004721747,0,0.494146395,0.443342521,6.563824,5.541325,-1.022499316,5.162913,3.809985,-1.352927763,2.349601515,2.413664075,4.975259922,10.65771176,822.5890595,985.3801302,4.710369,10.36256,788.209183,946.455609,-0.214598983,0.108833911
48,WATERFORD,VT,ADIRON,44.3804,-71.9617,99.56985214,0.79166177,78.8256454,4,0.040172802,0.050744906,99,62,0.622678438,0.78654605,sundry surveys,1809,0.9,0.9,0.9,N,-0.00423281,64.975,6.20357,somewhat excessively drained,343.005,0.791662,0.576754,1880,4.80142,101.009,69.0487,2621.92,83.5376,0.032258,0,0.306452,0.048387,0,0,0,0,0,0,0.048387,0.145161,0,0.064516,0,0.048387,0.032258,0.080645,0,0.193548,0,0,0,0,0,0.013157895,0,0,0.070433437,0,0,0.042444822,0,0,0.008064516,0.187177503,0.036764706,0,0.007352941,0,0.322380905,0.007352941,0.223497786,0.007352941,0.074019608,0,0,0,0,0,-0.019100105,0,-0.306452,0.022046437,0,0,0.042444822,0,0,0.008064516,0.138790503,-0.108396294,0,-0.057163059,0,0.273993905,-0.024905059,0.142852786,0.007352941,-0.119528392,0,0,0,0,0,0.635545727,0.491275284,7.39997,6.377758,-1.022211884,5.806649,4.928306,-0.878342826,2.349601515,2.373811241,4.86454925,10.19379158,799.9337322,955.8077554,4.710369,10.36256,788.209183,946.455609,-0.325592682,0.154463464
49,CALAIS,VT,ADIRON,44.37,-72.4633,100.1821603,0.829052688,83.05628933,2,0.019963634,0.024080055,79,167,1.666963454,2.010684577,lotting/PLS section,1806,0.95,0.85,0.85,N,-0.00421057,68.1439,9.60496,somewhat excessively drained,365.472,0.829053,0.542045,1880,5.3816,108.721,42.0505,2564.95,72.1265,0.017964,0.005988,0.305389,0.077844,0,0,0,0,0,0.05988,0.011976,0.155689,0,0.005988,0,0.215569,0,0,0,0.137725,0,0,0,0.005988,0,0,0,0,0.083333333,0,0,0.047278912,0,0,0,0.060204082,0.166666667,0,0,0,0.084353741,0,0.234693878,0,0.323469388,0,0,0,0,0,-0.017964,-0.005988,-0.305389,0.005489333,0,0,0.047278912,0,0,-0.05988,0.048228082,0.010977667,0,-0.005988,0,-0.131215259,0,0.234693878,0,0.185744388,0,0,0,-0.005988,0,0.532412259,0.456935283,6.297136,5.657647,-0.639488186,5.177091,4.821339,-0.355751848,2.349601515,2.376192667,4.968523519,10.50979655,816.1828731,976.9778625,4.710369,10.36256,788.209183,946.455609,0.033030155,-0.056605988
50,HINESBURG,VT,LAUREN,44.3617,-73.05667,138.1535129,0.663434154,91.65575896,2,0.01447665,0.021820778,86,122,0.883075627,1.331067479,sundry surveys,1804,0.95,0.85,0.85,WT,-0.00377983,60.5254,17.3719,well drained,215.884,0.663434,0.662289,1880,5.85902,100.734,51.3101,2896.75,101.026,0.032787,0.057377,0.352459,0.065574,0,0,0,0,0,0.040984,0,0.04918,0.016393,0.032787,0,0.221311,0.016393,0.016393,0,0.065574,0,0,0,0.02459,0.008197,0.16017316,0.034090909,0.011904762,0.09469697,0,0,0,0,0,0.011363636,0,0.25,0.125,0.058441558,0,0.208333333,0.011904762,0.011363636,0.022727273,0,0,0,0,0,0,0.12738616,-0.023286091,-0.340554238,0.02912297,0,0,0,0,0,-0.029620364,0,0.20082,0.108607,0.025654558,0,-0.012977667,-0.004488238,-0.005029364,0.022727273,-0.065574,0,0,0,-0.02459,-0.008197,0.514317718,0.43926835,7.834135,7.57053,-0.263604403,5.186068,6.180982,0.994914266,2.469186459,2.41847865,5.026128054,10.84951664,835.2220718,1000.720849,4.710369,10.36256,788.209183,946.455609,0.12013324,-0.212355545
51,MIDDLESEX,VT,ADIRON,44.3347,-72.6335,106.837876,0.883183947,94.357497,3,0.028079929,0.031793976,140,147,1.375916534,1.557904827,lotting/PLS section,1783,0.95,0.9,0.9,N,-0.00421057,77.0149,6.61995,somewhat excessively drained,378.384,0.883184,0.542045,1880,5.11143,111.917,68.8449,2603.42,134.671,0.006803,0.020408,0.312925,0.047619,0,0,0,0,0,0,0.027211,0.210884,0,0.013605,0,0.14966,0,0.013605,0,0.176871,0,0,0,0.006803,0.013605,0.055133983,0,0.053366174,0.127345142,0,0,0,0,0,0,0.091954023,0.022988506,0,0,0,0.28362855,0.022988506,0.028368794,0.040229885,0.266904238,0,0,0,0,0.007092199,0.048330983,-0.020408,-0.259558826,0.079726142,0,0,0,0,0,0,0.064743023,-0.187895494,0,-0.013605,0,0.13396855,0.022988506,0.014763794,0.040229885,0.090033238,0,0,0,-0.006803,-0.006512801,0.494783869,0.380352498,6.34847,7.006817,0.658347638,4.996305,5.382898,0.386593557,2.349601515,2.40341652,5.051220406,10.64895737,828.3103438,991.1817893,4.710369,10.36256,788.209183,946.455609,-0.263640112,0.30152528
52,BARNET,VT,ADIRON,44.325,-72.079,114.514769,0.726866166,83.23691111,3,0.026197494,0.036041703,128,121,1.056632267,1.453682007,sundry surveys,1798,0.95,0.9,0.9,N,-0.00424323,60.5366,4.75131,somewhat excessively drained,304.947,0.726866,0.57548,1879.93,5.85356,100.466,65.6376,2668.44,85.8957,0.049587,0,0.355372,0.066116,0,0.024793,0.008264,0,0,0.016529,0.033058,0.165289,0,0.024793,0,0.132231,0,0.07438,0,0.049587,0,0,0,0,0,0.018867925,0,0.013333333,0.118490566,0,0,0.019622642,0,0,0,0.013333333,0.397735849,0,0.012578616,0,0.164402516,0.012578616,0.059245283,0.169811321,0,0,0,0,0,0,-0.030719075,0,-0.342038667,0.052374566,0,-0.024793,0.011358642,0,0,-0.016529,-0.019724667,0.232446849,0,-0.012214384,0,0.032171516,0.012578616,-0.015134717,0.169811321,-0.049587,0,0,0,0,0,0.510741265,0.457144353,7.441013,5.824256,-1.616756596,5.302792,4.29146,-1.011331748,2.349601515,2.372044753,4.974321195,10.31841102,812.7195321,970.6323288,4.710369,10.36256,788.209183,946.455609,-0.249428898,-0.090404265
53,HUNTINGTON,VT,ADIRON,44.324,-72.95,156.526251,0.861289525,134.8144204,3,0.019166114,0.022252812,80,378,2.414930388,2.803854357,lotting/PLS section,1808,0.95,0.85,0.85,WT,-0.00378153,80.1883,7.16212,well drained,395.079,0.86129,0.661041,1880,5.57843,115.509,67.3143,2655.39,187.96,0.026455,0.002646,0.478836,0.063492,0,0,0,0,0,0.015873,0,0.148148,0,0,0,0.185185,0.002646,0.005291,0,0.063492,0,0,0,0.005291,0.002646,0.067340067,0,0.152356902,0.259259259,0,0,0.03030303,0,0,0,0,0,0,0,0,0.451178451,0,0.03030303,0,0.009259259,0,0,0,0,0,0.040885067,-0.002646,-0.326479098,0.195767259,0,0,0.03030303,0,0,-0.015873,0,-0.148148,0,0,0,0.265993451,-0.002646,0.02501203,0,-0.054232741,0,0,0,-0.005291,-0.002646,0.557961059,0.4940358,4.769845,4.189916,-0.579929657,3.394243,3.328375,-0.065868297,2.469186459,2.424127648,5.092764502,10.8382575,839.7899166,1005.295908,4.710369,10.36256,788.209183,946.455609,-0.180263148,0.404970389
56,DUXBURY,VT,ADIRON,44.3067,-72.82,109.0579217,0.936590196,102.1425803,3,0.027508318,0.029370709,84,228,2.090632175,2.232173882,lotting/PLS section,1797,0.95,0.9,0.9,WT,-0.00420592,83.8094,6.98088,somewhat excessively drained,502.048,0.93659,0.543348,1880,4.90008,124.983,64.972,2513.72,208.473,0.004386,0.004386,0.429825,0.131579,0,0,0.008772,0,0,0,0.02193,0.078947,0,0.013158,0,0.078947,0,0,0,0.192982,0.004386,0,0,0.004386,0.026316,0.049166079,0,0.060606061,0.148578811,0,0,0.022222222,0,0,0,0.011111111,0,0,0,0,0.669556025,0,0,0,0.03875969,0,0,0,0,0,0.044780079,-0.004386,-0.369218939,0.016999811,0,0,0.013450222,0,0,0,-0.010818889,-0.078947,0,-0.013158,0,0.590609025,0,0,0,-0.15422231,-0.004386,0,0,-0.004386,-0.026316,0.665839138,0.720190515,5.592633,3.097087,-2.495545885,3.94835,2.089467,-1.858882807,2.349601515,2.422596912,5.118007831,10.78768583,839.5599801,1004.443628,4.710369,10.36256,788.209183,946.455609,-0.181167087,0.711253615
59,Hebron,ME,ADIRON,44.28,-70.51,167.5099299,0.835765482,139.9990173,7,0.041788567,0.050000351,242,50,0.298489767,0.357145364,sundry surveys,0,0.85,0.9,0.85,FIA,-0.00311333,65.7947,3.81495,somewhat excessively drained,217.57,0.835765,0.23174,1880,5.23892,109.508,67.9572,2813.82,66.9378,0.02,0,0.3,0.1,0,0,0,0,0,0,0,0.18,0,0,0,0.12,0,0.06,0.02,0.2,0,0,0,0,0,0.022682371,0,0.025210084,0.128661214,0,0.012031408,0.012244898,0,0,0.005952381,0.097175071,0.192027981,0,0.005952381,0,0.198266208,0.030680464,0.125019369,0.03431032,0.10978585,0,0,0,0,0,0.002682371,0,-0.274789916,0.028661214,0,0.012031408,0.012244898,0,0,0.005952381,0.097175071,0.012027981,0,0.005952381,0,0.078266208,0.030680464,0.065019369,0.01431032,-0.09021415,0,0,0,0,0,0.365004066,0.325467611,6.060055,9.024182,2.964127467,5.230126,7.49076,2.260634971,2.721093401,2.626263851,4.357248899,9.117696383,720.8999604,861.1364869,4.019159,8.788445,674.138713,809.062728,-0.379597119,-0.086593115
60,MORETOWN,VT,ADIRON,44.2596,-72.7198,104.2816024,0.89475274,93.30624947,2,0.019178838,0.021434791,86,780,7.479746976,8.359568672,lotting/PLS section,1804,0.95,0.85,0.85,WT,-0.00421057,84.818,6.86622,somewhat excessively drained,342.928,0.894753,0.542045,1880,5.13214,109.482,64.9786,2720.13,108.447,0.010256,0.010256,0.407693,0.085897,0,0,0,0,0,0.00641,0.015385,0.134615,0,0.005128,0,0.14359,0,0,0,0.175641,0,0,0,0,0.005128,0.014705882,0,0.019230769,0.214366516,0,0,0,0,0,0,0.038461538,0.205882353,0,0,0,0.356900452,0,0.029411765,0,0.121040724,0,0,0,0,0,0.004449882,-0.010256,-0.388462231,0.128469516,0,0,0,0,0,-0.00641,0.023076538,0.071267353,0,-0.005128,0,0.213310452,0,0.029411765,0,-0.054600276,0,0,0,0,-0.005128,0.469985242,0.471789299,5.34082,5.185663,-0.155156408,4.103041,4.286331,0.183290058,2.349601515,2.419523497,5.193202133,10.78365943,845.5624031,1010.567633,4.710369,10.36256,788.209183,946.455609,-0.242378674,0.164722702
61,STARKSBORO,VT,LAUREN,44.24,-73.02,117.1124671,0.847025738,99.19727384,4,0.034155202,0.040323689,113,81,0.691642846,0.816554698,lotting/PLS section,1829,0.95,0.9,0.9,N,-0.00341082,78.4606,6.70151,somewhat excessively drained,409.895,0.847026,0.562775,1880,5.49148,116.169,67.2414,2616.11,148.437,0,0,0.358024,0.024691,0,0.012346,0.012346,0,0,0.012346,0,0.111111,0,0.012346,0,0.197531,0,0,0.012346,0.234568,0,0,0,0,0.012346,0.017241379,0,0.143286311,0.122257053,0,0,0,0,0,0,0,0.022727273,0,0.116161616,0,0.57075061,0,0,0,0.007575758,0,0,0,0,0,0.017241379,0,-0.214737689,0.097566053,0,-0.012346,-0.012346,0,0,-0.012346,0,-0.088383727,0,0.103815616,0,0.37321961,0,0,-0.012346,-0.226992242,0,0,0,0,-0.012346,0.591842862,0.515847375,5.415613,3.663733,-1.751880326,4.235643,2.662416,-1.573227,2.469186459,2.428391772,5.242501766,10.96906563,857.1333952,1024.815832,4.710369,10.36256,788.209183,946.455609,-0.200450189,0.292111789
